,country,senti_score,tweet_content
201,Ljubljana,0.0,Syrian Army storms strategic town in northeast #Latakia
202,Istanbul,0.625,"@pshegubj yea, this is a camp on the Turkey \/ Syria border... will share more on this soon!"
203,Canada,0.0,Our Syria Campaign can you help?
204,Baghdad,0.0,The United Nations-brokered Peace talks threatened as violence surges
205,Minsk,0.0,Syrian children (under the rubble ) they victims of #Russia airstrikes on their house #warcrimes \n#Syria \nhttps:\/\/t.co\/EtREr\u2026
206,Istanbul,0.0,#Syria #syrianrefugees #Circassian An evening with a group of Caucasian Syrians (Circassian) a\u2026
207,London,-0.3,Disturbing footage shows horrific reality for Syrians under attack by their own government. #Daraya #Syria
208,Baghdad,0.0,#Iran #News #Syria opposition warns to quit talks as renewed violence flares-up
209,Bucharest,0.0,#\u0633\u0648\u0631\u064a\u0627 #Syria\n#\u0625\u062f\u0644\u0628\n\n#\u0639\u0627\u062c\u0644 || \u0627\u0644\u0637\u064a\u0631\u0627\u0646 \u0627\u0644\u062d\u0631\u0628\u064a #\u0627\u0644\u0631\u0648\u0633\u064a \u064a\u0634\u0646 \u0639\u062f\u0629 \u063a\u0627\u0631\u0627\u062a \u062c\u0648\u064a\u0629 \u0627\u0633\u062a\u0647\u062f\u0641\u062a \u0645\u062d\u064a\u0637 #\u062c\u0633\u0631_\u0627\u0644\u0634\u063a\u0648\u0631 .\n\n#\u062e\u0637\u0648\u0629_\u0627\u0644\u0625\u062e\u0628\u0627\u0631\u064a\u0629 #Step_News
210,Canada,0.0,Syrian children (under the rubble ) they victims of #Russia airstrikes on their house #warcrimes \n#Syria \nhttps:\/\/t.co\/EtREr\u2026
211,Canada,-0.3,amnesty: Disturbing footage shows horrific reality for Syrians under attack by their own government. #Daraya #Syria
212,Quito,0.0,Report: Russia Now Threatening U.S. Warplanes Over Syria\nhttps:\/\/t.co\/nB5OqBxM7N
213,Amsterdam,0.0,So we've been told the migrants are from Syria.. Make your mind up #c4news
214,London,0.0,Daraya\n#breakthesieges 
215,Canada,0.0,"#Assad Will Not Stay in Power, His Crimes Won't Go Unpunished"
216,Canada,0.0,"#Assad Will Not Stay in Power, His Crimes Won't Go Unpunished"
217,Belgrade,-0.116666666667,Israel Actively \u201cCooperates\u201d with the Islamic State and Al Qaeda. Military Aid Channelled into Syria out of the\u2026 https\u2026
218,Riyadh,0.0,\u0633\u0642\u0648\u0637 \u0627\u0644\u0637\u064a\u0627\u0631 \u0627\u0644\u064a \u0643\u0627\u0646 \u064a\u0642\u062a\u0644 \u0627\u0644\u0633\u0648\u0631\u064a\u064a\u0646 \u062f\u0639\u0633\u0648 \u0647 \u062f\u0639\u0633 \u062a\u0631\u0643\u0647 \u0641\u064a \u0648\u0633\u0637 \u0631\u064a\u0641 #\u0625\u062f\u0644\u0628 \u0627\u0644\u0649 \u0627\u0646 \u064a\u062c\u0641 \u062f\u0645\u0647 \u0631\u062f\u0627\u064b \u0639\u0644\u0649 \u0645\u062c\u0627\u0632\u0631 \u0627\u0644\u064a\u0648\u0645
219,Chennai,0.0,"@ThielsChristian @MunSecConf @dwnews ha ha ha ha ha ha , can't believe just \"" one Syria Putin adventure\"" now EU and NATO say \""let's talk \"""
220,Ljubljana,-0.5,"@TheArabSource Counterclaim, he illegally entered Syria with the express purpose to support terrorists."
221,Baghdad,0.0,A chance for some #Syria home truths? 
222,London,-0.233333333333,"More horrific aftermath photos of today's heavy regime airstrikes on rebel-held Ma\u02bfarrat al-Nu\u02bfm\u0101n, #Idlib."
223,Baghdad,0.0,https:\/\/t.co\/89mUAXxTtq \u0628\u0627\u0644\u0635\u0648\u0631: \u0635\u0648\u0627\u0631\u064a\u062e \u0645\u0636\u0627\u062f\u0629 \u0644\u0644\u0637\u0627\u0626\u0631\u0627\u062a \u0628\u064a\u062f \u0627\u0644\u062b\u0648\u0627\u0631 \u0641\u064a \u0633\u0648\u0631\u064a\u0627\nhttps:\/\/t.co\/bIdaliLr5F
224,Canada,0.0,do you support troops on the ground in Syria? \ud83e\udd14
225,Canada,0.25,"Syria \""starting to fray more rapidly\"""
226,Canada,-0.1,Denmark expands military mission against Islamic State into Syria
227,Ljubljana,0.0,#F4F #RT #news #Syria conflict: Air strikes on Idlib markets 'kill dozens' - BBC News
228,Canada,0.0,He acts like he and @HillaryClinton didn't orchestrate the destabilization of Syria\/ removed of Assad\/funded ISIS.
229,Yerevan,0.0,"German journalist traveling to Turkey-Syria border, detained in Istanbul"
230,Baghdad,0.0,#Damascus..Good morning #Syria
231,Canada,-0.3,Disturbing footage shows horrific reality for Syrians under attack by their own government. #Daraya #Syria
232,Baghdad,0.0,\u0633\u0642\u0648\u0637 \u0627\u0644\u0637\u064a\u0627\u0631 \u0627\u0644\u064a \u0643\u0627\u0646 \u064a\u0642\u062a\u0644 \u0627\u0644\u0633\u0648\u0631\u064a\u064a\u0646 \u062f\u0639\u0633\u0648 \u0647 \u062f\u0639\u0633 \u062a\u0631\u0643\u0647 \u0641\u064a \u0648\u0633\u0637 \u0631\u064a\u0641 #\u0625\u062f\u0644\u0628 \u0627\u0644\u0649 \u0627\u0646 \u064a\u062c\u0641 \u062f\u0645\u0647 \u0631\u062f\u0627\u064b \u0639\u0644\u0649 \u0645\u062c\u0627\u0632\u0631 \u0627\u0644\u064a\u0648\u0645
233,Canada,-0.3,Disturbing footage shows horrific reality for Syrians under attack by their own government. #Daraya #Syria
234,Ekaterinburg,0.0,Frans\u0131z i\u015fgaline kar\u015f\u0131 halk\u0131 \u00f6rg\u00fctleyen 4 liderden D\u00fcrzi Sultan el'Atra\u015f ad\u0131na festival d\u00fczenlendi.#Sweide #Syria\n\nhttps:\u2026
235,Minsk,0.0,Syrian children (under the rubble ) they victims of #Russia airstrikes on their house #warcrimes \n#Syria \nhttps:\/\/t.co\/EtREr\u2026
236,Canada,0.0,Israel under fire over cabinet meeting in Syria's Golan
237,Canada,0.0,#Syria Regime bombed northern #Homs towns today with 20+ airstrikes \nhttps:\/\/t.co\/LuwHPSkokM
238,London,0.0,The United Nations-brokered Peace talks threatened as violence surges
239,Hawaii,0.25,"19 April @CJTFOIR strike report for first time since B-52's arrived reports \""Bomber\"" strike[s] in Iraq."
240,Minsk,0.0,Syrian children (under the rubble ) they victims of #Russia airstrikes on their house #warcrimes \n#Syria \nhttps:\/\/t.co\/EtREr\u2026
241,Minsk,0.0,Syrian children (under the rubble ) they victims of #Russia airstrikes on their house #warcrimes \n#Syria \nhttps:\/\/t.co\/EtREr\u2026
242,London,-0.1,"Several civilians killed inc. women &amp; children in Assad airstrikes on Jisr al-Shugour, Frika, Shugour &amp; al-Kastan in rural\u2026"
243,London,0.0,If only they'd fought ISIS in Syria where they all come from... Oh wait a minute
244,Ljubljana,0.1,For Russia the Syria Intervention Has Been Well Worth the $500 Million Spent
245,Amsterdam,0.0533333333333,@BlindZatoichi No...Syrians are all living the high life back in Syria obviously
246,Canada,0.0,#Syria Peace Process Unraveling; Is Obama's Plan B Next?
247,Amsterdam,0.0,Syria\u2019s Saudi-backed opposition says Delegation leaders are leaving Geneva
248,Vilnius,0.0,Fighting in Syria intensifies as opposition digs in heels
249,Amsterdam,0.0,"Was looking for a pic in my gallery to use in a #Syria story, couldn't differentiate #Cizre &amp; Shekh Maqsud. Can you?"
250,Paris,0.0,\u0633\u0642\u0648\u0637 \u0627\u0644\u0646\u0638\u0627\u0645 \u0627\u0644\u0625\u064a\u0631\u0627\u0646\u064a \u0633\u064a\u0644\u064a \u0631\u062d\u064a\u0644 \u0627\u0644\u0623\u0633\u062f
251,Istanbul,0.0,\u0639\u0632\u0641 \u0639\u0644\u0649 \u0648\u062a\u0631 \u0627\u0644\u062d\u064a\u0627\u0629 ..\n\u0644\u0648\u062d\u0629 \u062b\u0648\u0631\u064a\u0629 \u0645\u0646 #\u062c\u0646\u0648\u0628_\u062f\u0645\u0634\u0642 \n\u0639\u062f\u0633\u0629 - Mouhamad Abo Kasem\n#FSA #Syria\nSouth Damascus
252,Canada,0.0,Adonis speaks: lots of fodder for @SamHarrisOrg here\nhttps:\/\/t.co\/lyvDTVF5DR
253,Minsk,0.0,Syrian children (under the rubble ) they victims of #Russia airstrikes on their house #warcrimes \n#Syria \nhttps:\/\/t.co\/EtREr\u2026
254,Istanbul,-0.2,"#syria we Syrians think HNC ,Hijab's press conference was impressive,informative ,firm and up to our expectations \ud83d\udc4d\ud83d\udc4d\ud83d\udc4d\ud83d\udc4d"
255,London,0.0,\u0633\u0648\u0642 \u0627\u0644\u0643\u0630\u0628 \u0648 \u0627\u0644\u062a\u0636\u062e\u064a\u0645 \u0641\u064a \u0633\u0648\u0631\u064a\u0627 \u0644\u064a\u0633 \u0644\u0647 \u0645\u062b\u064a\u0644 \u0641\u064a \u0627\u0644\u062a\u0627\u0631\u064a\u062e \u0627\u0644\u0645\u0639\u0627\u0635\u0631...\u0634\u064a\u062e \u0627\u0644\u0633\u0639\u0648\u062f\u064a\u064a\u0646 \u0631\u064a\u0627\u0636 \u062d\u062c\u0627\u0628 \u0642\u0627\u0644 \u0627\u0644\u0635\u0628\u062d 40\u0627\u0644\u0641 \u0648\u0627\u0644\u0633\u062a \u0628\u062f\u0647\u0627 \u0645\u0626\u0629
256,Canada,0.0,#Pulitzer #PulitzerPrize  The immediate visual comparison of #Syria's #RefugeeCrisis and #Washington is obvious.
257,London,0.0,My interview with @LailaAlodaat in which she describes being stripped of her practise rights by the Assad regime
258,Muscat,0.0,desertion of the democrats #Iran #Syria #Egypt #ArabSpring
259,Canada,0.0,"And below are Justin's friends, #Peshmerga #fighters in northern #Syria having breakfast before the battle. 3 of 3"
260,Canada,0.0,#Syria #Damas Syria conflict: Air strikes on Idlib markets 'kill dozens'
261,Brussels,0.375,Assad has to rely on foreigners to stay in power. Most Syrians aren't willing to fight to keep him in power
262,Casablanca,0.0,#Syria Syria conflict: Air strikes on Idlib markets 'kill dozens'  @FollowNewsNow
263,Canada,0.0,Air strike on market kills around 40 in opposition-held northwest Syria
264,Baghdad,0.0,Tehrans\u2019s Possession of S-300 Missiles Might Lead to Sanctions
265,Athens,-0.1,"Puting aside Assad's fate, Syria gov hasn't given de Mistura a bone to keep this round of talks afloat. No aid to Daraya,\u2026"
266,Kyiv,0.0,Syrian children (under the rubble ) they victims of #Russia airstrikes on their house #warcrimes \n#Syria \nhttps:\/\/t.co\/EtREr\u2026
267,Istanbul,0.0,#\u0625\u062f\u0644\u0628: \u0642\u0635\u0641 \u0635\u0627\u0631\u0648\u062e\u064a \u0644\u0642\u0648\u0627\u062a \u0627\u0644\u0623\u0633\u062f \u064a\u0633\u062a\u0647\u062f\u0641 \u0645\u062f\u064a\u0646\u0629 #\u062c\u0633\u0631\u0627\u0644\u0634\u063a\u0648\u0631 \n #\u062a\u062c\u0645\u0639_\u062b\u0648\u0627\u0631_\u0633\u0648\u0631\u064a\u0627 #SyriaRebels #SRG #Syria #\u0633\u0648\u0631\u064a\u0627
268,Istanbul,0.0,#SYRIA\n#IslamicState Claims They Advance In Various Areas Of #DeirEzzor. #TerrorMonitor
269,Amsterdam,-0.2,Syria war: Scores killed in Idlib markets air strikes #Marocconnected
270,Canada,0.0,Who Fooled Who in #Syria?
271,Quito,0.0,#Syria\n\u0627\u0644\u0649 \u0627\u0644\u0627\u0646 \n\u0644\u0627 \u0627\u062f\u0627\u0646\u0629 \u0644\u0645\u062c\u0627\u0632\u0631 \u0627\u0644\u0646\u0638\u0627\u0645 \u0627\u0644\u064a\u0648\u0645 \n\u0631\u063a\u0645 \u0646\u0634\u0631\u0647\u0627 \u0641\u064a \u0643\u0628\u0631\u0649 \u0627\u0644\u0642\u0646\u0648\u0627\u062a \u0627\u0644\u0625\u0639\u0644\u0627\u0645\u064a\u0629 \u0627\u0644\u062f\u0648\u0644\u064a\u0629 \n\u0647\u0645\u0647\u0645 \u062f\u0627\u0639\u0634
272,Canada,0.0,Let's remember the cause of the refugee crisis\nIt hasn't gone away
273,Canada,-0.0333333333333,.@frontlinepbs's latest documentary retraces a family's dangerous journey to escape Syria
274,Canada,-0.3,Disturbing footage shows horrific reality for Syrians under attack by their own government. #Daraya #Syria
275,Baghdad,0.0,Yeter art\u0131k! 500'bin insan \u00f6ld\u00fcr\u00fcld\u00fc ve 8'milyon ki\u015fi \u00fclkesini terk etti neden zul\u00fcmlere sessiz kal\u0131yorsunuz? #Syria https\u2026
276,Lumpur,-0.0291666666667,A little Syrian girl survived a Russian napalm attack but will be marked for life. #Assadcrimes #Syria
277,Canada,-0.2,Turkish army send reinforcements to #Kilis at the border with #Syria after deadly #ISIS shelling.
278,Canada,0.0,Airstrikes in 2 rebel-held towns in northwestern Syria kill 44 civilians.
279,Canada,0.568181818182,Helping #SyrianRefugees tastes deliciously like jasmine. @SuraiTea employs new Canadians from Syria
280,Amsterdam,0.0,#VSO VETTED SYRIA OPPOSITION \n#VSR VETTED SYRIA REGIME \n#\u0641\u0633\u0648  \u0648 #\u0641\u0634\u0631\u0648
281,Canada,0.0,do you support troops on the ground in Syria? \ud83e\udd14
282,Canada,-0.127777777778,Syria\u2019s peace talks and partial ceasefire are both breaking down
283,Canada,0.0,I learned a lot from this POMEPS Podcast conversation on Syria's rebellion with Jonah Schulhofer-Wohl
284,Canada,0.0,Air Strike On Market Kills Around 40 In Opposition-Held Northwest Syria - NDTV - 
285,Stockholm,0.0,#PYD\/#YPG terror group arrested 256 civilians (20 children; 35 women) and one died under torture by these criminals\u2026
286,Canada,0.0,Syria: airstrike on market kills 'dozens' in rebel-held Idlib 
287,Riyadh,0.0,\u0646\u062a\u0646\u064a\u0627\u0647\u0648 \u064a\u0630\u0643\u0650\u0651\u0631 \u0627\u0644\u0623\u0633\u062f \u0628\u0627\u0644\u062c\u0648\u0644\u0627\u0646.!!\n\n\u062d\u0644\u0642\u0629 19.04.2016 #DNA\n\u0645\u0639 \u0627\u0644\u0631\u0627\u0626\u0639 \u0646\u062f\u064a\u0645 \u0642\u0637\u064a\u0634 @NadimKoteich\nhttps:\/\/t.co\/tSZwJxd5mI\n\n#Syria
288,Canada,0.0,#SYRIA
289,United Kingdom,0.525,Mourinho aware of PSG interest but happy to wait for MUFC. He's also planning a trip to Syria nxt month. Story here:
290,Canada,0.0,@bitterIatina Isis is everywhere but considering we illegally invaded most of the m.e. we definitely can't invade Syria
291,Canada,-0.233333333333,"More horrific aftermath photos of today's heavy regime airstrikes on rebel-held Ma\u02bfarrat al-Nu\u02bfm\u0101n, #Idlib."
292,Canada,0.136363636364,"The arc will appear in London, New York, Dubai and eventually Palmyra itself."
293,Quito,0.0,"The only #Syria news I've heard this morning on #BBC was about \""replica of the Arch of Triumph\"" \nSurely nothing was said about\u2026"
294,Greenland,0.0,Anbulanslar\u0131 ge\u00e7irmeyen ve onu destekleyen Ne kadar ac\u0131 varsa hepsini tadas\u0131n\u0131z .Ba\u015fka diyecek s\u00f6z\u00fcm yok sizlere
295,Canada,0.0,Air strikes on Idlib markets 'kill dozens' - BBC News
296,Canada,-0.4,"THX TO STUPID #Obama, SURFACE-TO-AIR CHINESE #FN6 #Stinger MISSILES HAVE ARRIVED IN #Syria FROM #Libya\n#Homs #MANPAD"
297,Kyiv,-0.0666666666667,Heavy military movements along the road between Gazantiep and Kilis as #Turkey deploys reinforcement near #Syria
298,London,-0.25,Strikes on Syria markets 'kill dozens': At least 44 people have been killed and dozens hurt in Syrian governme...
299,London,0.0,A replica of Syria's destroyed Palmyra Arch has been rebuilt in London
300,London,-0.25,Strikes on Syria markets 'kill dozens': At least 44 people have been killed and dozens hurt in Syrian governme...
301,Copenhagen,0.25,5 years ago a peaceful uprising against dictatorship started in Syria. #withsyria
302,Arizona,-0.25,Strikes on Syria markets 'kill dozens': At least 44 people have been killed and dozens hurt in Syrian governme...
303,United Kingdom,0.525,Mourinho aware of PSG interest but happy to wait for MUFC. He's also planning a trip to Syria nxt month. Story here:
304,Canada,0.0,#TheMiddleEast Strikes on Syria markets 'kill dozens'
305,Baghdad,0.0,https:\/\/t.co\/89mUAXxTtq  \u0628\u0627\u0644\u0635\u0648\u0631: \u0635\u0648\u0627\u0631\u064a\u062e \u0645\u0636\u0627\u062f\u0629 \u0644\u0644\u0637\u0627\u0626\u0631\u0627\u062a \u0628\u064a\u062f \u0627\u0644\u062b\u0648\u0627\u0631 \u0641\u064a \u0633\u0648\u0631\u064a\u0627\nhttps:\/\/t.co\/bIdaliLr5F
306,Canada,-0.3,Disturbing footage shows horrific reality for Syrians under attack by their own government. #Daraya #Syria
307,Bucharest,0.0,And then people complain when these schools get bombed lawl 
308,Dublin,0.0,"Has President Obama \u2018unfriended\u2019 Saudi Arabia over issues such as Iran, Syria and oil?"
309,London,0.0,Strikes on Syria markets 'kill dozens' 
310,Chennai,-0.2,#BreakingNews Dozens dead in Syria strikes as opposition chiefs leave talks
311,Canada,-0.3,Disturbing footage shows horrific reality for Syrians under attack by their own government. #Daraya #Syria
312,Canada,0.0,\u0647\u0644\u0627\u0643 \u0627\u0644\u0642\u064a\u0627\u062f\u064a \u0627\u0644\u0627\u0633\u062a\u062e\u0628\u0627\u0631\u0627\u062a\u064a \u0628\u062c\u0647\u0627\u0632 \u0627\u0644\u0627\u0637\u0644\u0627\u0639\u0627\u062a \u0627\u0644\u0625\u064a\u0631\u0627\u0646\u064a \u0633\u0631\u0648\u0627\u0631 \u062d\u0633\u0646 \u0634\u0627\u0637\u0631\u064a \u0641\u064a #\u0633\u0648\u0631\u064a\u0627 #Syria
313,London,0.136363636364,"The arc will appear in London, New York, Dubai and eventually Palmyra itself."
314,Istanbul,0.0,"38 Martyrs identified so far,dozens still yet to be identified,all victims of #SAA airstrikes\n#Idlib cs #Syria APR19"
315,Amsterdam,0.0,Ex-governor of Yazd injured in #Syria war
316,Canada,0.0681818181818,Syria Political Talks Hit New Snags
317,Canada,0.0,\u0634\u062a\u0627\u0646 \u0628\u064a\u0646 \u0627\u0648\u0631\u062f\u0648\u063a\u0627\u0646 \u0627\u0644\u0645\u0633\u0644\u0645 \u0643\u064a\u0641 \u064a\u0642\u0628\u0644 \u0627\u064a\u062f\u064a \u0627\u0644\u0644\u0627\u062c\u0626\u064a\u064a\u0646 \u0627\u0644\u0633\u0648\u0631\u064a\u064a\u0646 \u0648\u0628\u064a\u0646 \u0627\u0644\u0646\u0635\u0631\u0627\u0646\u064a \u0627\u0630\u0644\u0647\u0645 ! #Syria
318,Canada,-0.2,@markito0171 @Bivi_17 obvius Dead sea would never be the biggest depression on the Earth it would be Syria from ppllover #Assad barrel bombs
319,Riyadh,0.0,\u0623\u0639\u0644\u0646 \u062c\u064a\u0634 \u0627\u0644\u0625\u0633\u0644\u0627\u0645\u060c \u0627\u0644\u064a\u0648\u0645 \u0627\u0644\u062b...
320,Canada,0.05,millions in Syria are at risk of- \n\ncrusty old white men:
321,Canada,-0.025,"@BBCTalkback Does Naomi Long still support the British gov and its bombing of Iraq, Syria etc. If so, why?"
322,Canada,0.3,Defense Secretary Ash Carter offers #Iraq more feasibly troops
323,Brussels,-0.15,"Maarat al-Nouman, the center of anti-AQ protests was hit with air strikes on its market. +30 people killed. #Syria\n\nhttps\u2026"
324,Canada,-0.05,"International Military Review - Syria, Apr. 19, 2016 (Arab Subs)\nhttps:\/\/t.co\/WiR5EbktqY"
325,Baghdad,0.0,Yeter art\u0131k! 500'bin insan \u00f6ld\u00fcr\u00fcld\u00fc ve 8'milyon ki\u015fi \u00fclkesini terk etti neden zul\u00fcmlere sessiz kal\u0131yorsunuz? #Syria https\u2026
326,London,-0.3,Disturbing footage shows horrific reality for Syrians under attack by their own government. #Daraya #Syria
